This is the collection of Ford vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2015 Ford Fiesta S MT 5 ptas	4	1.6	manual	gasolina	5
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Edge SEL PLUS V6	6	3.5	automático	gasolina premium	5
2015 Ford EcoSport Trend R16 TM	4	2.0	manual	gasolina	5
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2015 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2015 Ford Focus S MT	4	2.0	manual	gasolina premium	4
2015 Ford Focus SE Appearance T 5Ptas.	4	2.0	automático	gasolina premium	5
2015 Ford Focus SE AT	4	2.0	automático	gasolina premium	4
2015 Ford Fusion S 2.5 l4	4	2.5	automático	gasolina	4
2015 Ford Mustang GT Premium Fastback, V8, TM, Paq. 50Años	8	5.0	manual	gasolina	2
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2015 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2015 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2015 Ford EcoSport Trend R16 TM	4	2.0	manual	gasolina	5
2015 Ford Fiesta Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2015 Ford F-150 3.5 XL Crew Cab 4x2 TA	6	3.5	automático	gasolina	4
2015 Ford Ranger XL Crew Cab w/Front Air Bags	4	2.5	manual	gasolina	4
2015 Ford Focus S AT	4	2.0	automático	gasolina premium	4
2015 Ford Ranger XL Diesel Crew Cab w/Front Air Bags	4	2.2	manual	diesel	4
2015 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2015 Ford Mustang GT Premium Fastback, V8, TA, Paq. 50Años	8	5.0	automático	gasolina	2
2015 Ford F-450 KTP 6.7 Diesel TA	8	6.7	automático	diesel	2
2015 Ford Lobo Lobo XLT Crew Cab 4x4	8	5.0	automático	gasolina	4
2015 Ford Fiesta Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2015 Ford Fusion SE Luxury Plus Nav 2.0 GTDi	4	2.0	automático	gasolina premium	4
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2015 Ford Mustang GT Equipado Piel AT VIP	8	5.0	automático	gasolina	2
2015 Ford Fiesta Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2015 Ford Ranger XL Crew Cab	4	2.5	manual	gasolina	4
2015 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2015 Ford Edge Titanium V6	6	3.5	automático	gasolina premium	5
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	E85	4
2015 Ford Mustang GT Edición Especial 50 años	8	5.0	automático	gasolina	2
2015 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2015 Ford Focus SE AT 5Ptas.	4	2.0	automático	gasolina premium	5
2015 Ford Mustang Coupe Lujo V6 AT Tela	6	3.7	automático	gasolina	2
2015 Ford Fusion SE Lux 2.0 GTDi	4	2.0	automático	gasolina premium	4
2015 Ford Escape 2.5 Trend Advance l4 TA	4	2.5	automático	gasolina	5
2015 Ford Fiesta Ikon Ambiente TM A/A	4	1.6	manual	gasolina	5
2015 Ford Focus Titanium Plus AT	4	2.0	automático	gasolina premium	4
2015 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2015 Ford Fiesta S AT	4	1.6	automático	gasolina	4
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Figo IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Escape S Plus 2.5L	4	2.5	automático	gasolina premium	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford F-150 XL REG CAB 4x2 3.5L V6	6	3.5	automático	gasolina	2
2016 Ford Escape Trend	4	2.5	automático	gasolina	5
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford Mustang MUSTANG V8 TA	8	5.0	automático	gasolina	2
2016 Ford Mustang Convertible CALIFORNIA PACKAGE V8 TA	8	5.0	automático	gasolina	2
2016 Ford Mustang GT 350	8	5.2	manual	gasolina premium	2
2016 Ford Ranger XL Diesel Crew Cab 4x4	4	2.2	manual	diesel	4
2016 Ford Fusion SE Advance Nav 2.5 l4	4	2.5	automático	gasolina	4
2016 Ford Figo ENERGY TA 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Fusion SE Advance Nav 2.5 l4	4	2.5	automático	gasolina	4
2016 Ford Escape Trend	4	2.5	automático	gasolina	5
2016 Ford Figo IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2016 Ford Escape S Plus 2.5L	4	2.5	automático	gasolina premium	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Mustang Coupe V6 TA	6	3.7	automático	gasolina	2
2016 Ford Fiesta S MT	4	1.6	manual	gasolina	4
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford F-150 F-150 XL REG CAB 4x2 3.5L V6	6	3.5	automático	gasolina	2
2016 Ford Figo IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Escape Titanium	4	2.5	automático	gasolina	5
2016 Ford F-150 XL REG CAB 4x4 5.0L V8	8	5.0	automático	gasolina	2
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus TITANIUM 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford Fiesta SE AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Figo ENERGY TM 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Fusion SE Lux 2L GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Lobo King Ranch Crew Cab 4x4	6	3.5	automático	gasolina	4
2016 Ford Lobo XLT Reg Cab 4x2	8	5.0	automático	gasolina	2
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford F-150 XL SUP CAB 4x2 5.0L V8	8	5.0	automático	gasolina	4
2016 Ford Focus SE TA 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford Escape Trend Ecoboost	4	2.0	automático	gasolina premium	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fusion SE NAV MR 2.5 l4	4	2.5	automático	gasolina	4
2016 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2016 Ford Focus SE LUXURY TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Lobo Lariat Crew Cab 4x4 CON SPRAY-IN BEDLINE	6	3.5	automático	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta S MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Figo ENERGY TM W/DEFROSTER 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Fusion SE Luxury Plus Nav 2.0 GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Mustang Convertible CALIFORNIA PACKAGE V8 TA	8	5.0	automático	gasolina	2
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Escape Trend	4	2.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus S TM 4 PTAS	4	2.0	manual	gasolina premium	4
2016 Ford Lobo Platinum Limited Crew Cab 4x4 AT	6	3.5	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fusion SE Lux 2L GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Fusion Titanium Plus 2.0 GTDi	4	2.0	automático	gasolina premium	4
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Figo TITANIUM	4	1.5	automático	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fusion SE Advance Nav 2.5 l4	4	2.5	automático	gasolina	4
2016 Ford Mustang Convertible CALIFORNIA PACKAGE V8 TA	8	5.0	automático	gasolina	2
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Figo ENERGY TM 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford Focus SE TM 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Escape Titanium	4	2.5	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fusion SE Lux 2L GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Figo FIGO IMPULSE TA A/A 5 PTAS	4	1.5	automático	gasolina	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford F-450 KTP 6.8 3V GAS TA	10	6.8	automático	gasolina	2
2016 Ford Fiesta SE AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Lobo King Ranch Crew Cab 4x4	6	3.5	automático	gasolina	4
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Figo ENERGY TA 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo TITANIUM	4	1.5	automático	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford F-150 XL SUP CAB 4x2 5.0L V8	8	5.0	automático	gasolina	4
2016 Ford Explorer XLT Base	6	3.5	automático	gasolina	5
2016 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2016 Ford Figo TITANIUM W/DEFROSTER	4	1.5	automático	gasolina	4
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Figo IMPULSE TA A/A W/DEFROSTER 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Lobo XLT Crew Cab 4x4 CON SPRAY-IN BEDLINER	8	5.0	automático	gasolina	4
2016 Ford Explorer Limited V6	6	3.5	automático	gasolina	5
2016 Ford Escape S Plus 2.5L	4	2.5	automático	gasolina premium	5
2016 Ford Escape Trend Ecoboost	4	2.0	automático	gasolina premium	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Fusion Titanium Plus 2L GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford Lobo Lobo XLT Reg Cab 4x2	8	5.0	automático	gasolina	2
2016 Ford Mustang ECOBOOST TA	4	2.3	manual	gasolina	2
N/A
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Lobo Lobo Platinum Crew Cab	6	3.5	automático	gasolina	4
2016 Ford Mustang V8 TA	8	5.0	automático	gasolina	2
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Focus SE TM 4 PTAS	4	2.0	manual	gasolina premium	4
2016 Ford Edge Sport V6	6	2.7	automático	gasolina premium	5
2016 Ford Escape Trend Ecoboost	4	2.0	automático	gasolina premium	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Lobo XLT Reg Cab 4x2	8	5.0	automático	gasolina	2
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Escape Titanium Ecoboost	4	2.0	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo FIGO IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Ranger XLT Gas Crew Cab	4	2.5	manual	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Focus SE TM 4 PTAS	4	2.0	manual	gasolina premium	4
2016 Ford Focus SE TM 4 PTAS	4	2.0	manual	gasolina premium	4
2016 Ford Figo ENERGY TA 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford F-150 F-150 XL CREW CAB 4x4 5.0L V8	8	5.0	automático	gasolina	4
2016 Ford Figo ENERGY TA 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2016 Ford Fiesta SE MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Focus SE TA 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Lobo Platinum Limited Crew Cab 4x4 AT	6	3.5	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo ENERGY TA 4 PTAS	4	1.5	automático	gasolina	4
2016 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2016 Ford Explorer XLT V6	6	3.5	automático	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo FIGO IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Mustang Coupe V6 TA	6	3.7	automático	gasolina	2
2016 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2016 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Lobo King Ranch Crew Cab 4x4	6	3.5	automático	gasolina	4
2016 Ford F-150 XL SUP CAB 4x2 5.0L V8	8	5.0	automático	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford F-250 SUPER DUTY Super Duty Diesel Crew Cab 4x4 TA	8	6.7	automático	diesel	4
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Focus SE TM 4 PTAS	4	2.0	manual	gasolina premium	4
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Focus TITANIUM 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Edge SEL PLUS	6	3.5	automático	gasolina premium	5
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Fiesta SE AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Lobo King Ranch Crew Cab 4x4	6	3.5	automático	gasolina	4
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2016 Ford Focus SE TA 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford Fusion SE Luxury Plus Nav 2.0 GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Fusion SE Lux 2.0 GTDi	4	2.0	automático	gasolina premium	4
2016 Ford Fiesta SE MT	4	1.6	manual	gasolina	4
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Mustang ECOBOOST TA	4	2.3	manual	gasolina	2
2016 Ford Lobo Platinum Limited Crew Cab 4x4 AT	6	3.5	automático	gasolina	4
2016 Ford Edge Titanium	6	3.5	automático	gasolina premium	5
2016 Ford Escape Titanium	4	2.5	automático	gasolina	5
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford Focus SE LUXURY TM 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford Ranger XLT Gas Crew Cab	4	2.5	manual	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta SE AT 5 ptas	4	1.6	automático	gasolina	5
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Figo FIGO IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus SE LUXURY TM 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Figo IMPULSE TM A/A 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford F-350 XL PLUS 6.2 GAS MT A/A	8	6.2	manual	gasolina	2
2016 Ford Mustang V8 TA	8	5.0	automático	gasolina	2
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Fusion SE Lux 2L GTDI	4	2.0	automático	gasolina premium	4
2016 Ford Escape S 2.5L	4	2.5	automático	gasolina	5
2016 Ford Escape Trend	4	2.5	automático	gasolina	5
2016 Ford Focus RS 5 PTAS	4	2.3	manual	gasolina premium	5
2016 Ford Focus ST 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford Lobo Platinum Crew Cab CON SPRAY-IN BEDLINER	6	3.5	automático	gasolina	4
2016 Ford F-350 XL 6.2 GAS TA	8	6.2	automático	gasolina	2
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Fiesta SE AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Focus SE LUXURY TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Escape Titanium	4	2.5	automático	gasolina	5
2016 Ford Mustang GT 350	8	5.2	manual	gasolina premium	2
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Ranger LIMITED Gas Crew Cab	4	2.5	manual	gasolina	4
2016 Ford Explorer Limited V6 4WD	6	3.5	automático	gasolina	5
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Focus S TA 4 PTAS	4	2.0	automático	gasolina premium	4
2016 Ford Escape 2.5L S	4	2.5	automático	gasolina	5
2016 Ford Fiesta S MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Mustang V8 TA	8	5.0	automático	gasolina	2
2016 Ford Lobo Lobo XLT Crew Cab 4x2	8	5.0	automático	gasolina	4
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Explorer XLT V6 Piel	6	3.5	automático	gasolina	5
2016 Ford Fiesta SE AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Fiesta TITANIUM AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Mustang MUSTANG V8 CALIFORNIA PACKAGE TA	8	5.0	automático	gasolina	2
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Escape Trend	4	2.5	automático	gasolina	5
2016 Ford Mustang Convertible CALIFORNIA PACKAGE V8 TA	8	5.0	automático	gasolina	2
2016 Ford Ranger LIMITED Gas Crew Cab	4	2.5	manual	gasolina	4
2016 Ford Escape Trend Ecoboost	4	2.0	automático	gasolina premium	5
2016 Ford Lobo XLT Reg Cab 4x2 CON SPRAY-IN BEDLINER	8	5.0	automático	gasolina	2
2016 Ford EcoSport Trend TA	4	2.0	automático	gasolina	5
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Fiesta SE MT 4 ptas	4	1.6	manual	gasolina	4
2016 Ford Figo FIGO IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Mustang ECOBOOST TA	4	2.3	manual	gasolina	2
2016 Ford Fiesta S AT 4 ptas	4	1.6	automático	gasolina	4
2016 Ford Focus SE TM 5 PTAS	4	2.0	manual	gasolina premium	5
2016 Ford F-150 XL SUP CAB 4x2 5.0L V8	8	5.0	automático	gasolina	4
2016 Ford EcoSport Titanium TA	4	2.0	automático	gasolina	5
2016 Ford Figo FIGO ENERGY TM W/DEFROSTER 5 PTAS	4	1.5	manual	gasolina	5
2016 Ford Lobo Lariat Crew Cab 4x2	6	3.5	automático	gasolina	4
2016 Ford Escape Titanium	4	2.5	automático	gasolina	5
2016 Ford Fusion SE Advance Nav 2.5 l4	4	2.5	automático	gasolina	4
N/A
2016 Ford Lobo XLT Crew Cab 4x4	8	5.0	automático	gasolina	4
2016 Ford F-150 XL CREW CAB 4x2 3.5L V6	6	3.5	automático	gasolina	4
2016 Ford Edge SEL PLUS	6	3.5	automático	gasolina premium	5
2016 Ford Fiesta SE MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Figo FIGO ENERGY TM 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Ranger LIMITED Gas Crew Cab	4	2.5	manual	gasolina	4
2016 Ford Fiesta SE AT	4	1.6	automático	gasolina	4
2016 Ford Mustang Convertible V8 TA	8	5.0	automático	gasolina	2
2016 Ford Figo IMPULSE TM A/A 4 PTAS	4	1.5	manual	gasolina	4
2016 Ford Mustang MUSTANG GT 350 MT	8	5.2	manual	gasolina premium	2
2016 Ford Fiesta ST MT 5 ptas	4	1.6	manual	gasolina	5
2016 Ford Focus SE TA 5 PTAS	4	2.0	automático	gasolina premium	5
2016 Ford Fusion SE Advance Nav 2.5 l4	4	2.5	automático	gasolina	4
