This is the collection of ChinaGroup vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2015 Mazda Mazda3 Sedan i TA	4	2.0	automático	gasolina	4
2015 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2015 Honda Accord EX L CVT NAVI L4	4	2.4	automático	gasolina	4
N/A
2015 Mazda Mazda6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2015 Mercedes-Benz Clase CLA CLA 200 CGI Sport	4	1.6	automático	gasolina premium	4
2015 Honda Honda Pilot 4WD Touring Special Edition AT	6	3.5	automático	gasolina	5
2015 Mercedes-Benz Clase C C 200 CGI Sport TA	4	2.0	automático	gasolina premium	4
2015 Land Rover Range Rover Evoque Dynamic	4	2.0	automático	gasolina	5
2015 Mercedes-Benz Clase GLK GLK 300 CGI Off Road	6	3.5	automático	gasolina premium	5
2015 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2015 Mercedes-Benz Clase M ML 350 CGI Exclusive	6	3.5	automático	gasolina premium	5
2015 Land Rover Range Rover Evoque Dynamic	4	2.0	automático	gasolina	5
2015 Mazda Mazda3 Sedan s TM	4	2.5	manual	gasolina	4
2015 Mazda CX-9 Sport 2WD	6	3.7	automático	gasolina	5
2015 Mercedes-Benz Clase C C 200 CGI Sport TA	4	2.0	automático	gasolina premium	4
2015 Mazda CX-9 Sport 2WD	6	3.7	automático	gasolina	5
2015 Mazda Mazda3 Sedan i TA	4	2.0	automático	gasolina	4
2015 Mercedes-Benz Clase GLA 2.0 45 AMG Edition 1	4	2.0	manual	gasolina premium	5
2015 Lincoln MKC 2.3 Select AWD AT	4	2.3	automático	gasolina	5
2015 Mercedes-Benz Clase CLA 45 AMG	4	2.0	manual	gasolina premium	4
2015 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2015 Mercedes-Benz Clase C C 200 CGI Sport TA	4	2.0	automático	gasolina premium	4
2015 Land Rover Range Rover Evoque Dynamic	4	2.0	automático	gasolina	5
2015 Lincoln MKC 2.3 Select AWD AT	4	2.3	automático	gasolina	5
2015 Honda FIT 1.5 Cool MT	4	1.5	manual	gasolina	5
2015 Mazda Mazda3 Sedan i TA	4	2.0	automático	gasolina	4
2015 Mercedes-Benz Clase G G 500	8	5.5	automático	gasolina premium	5
2015 Mazda CX-9 Grand Touring 2WD	6	3.7	automático	gasolina	5
2015 Honda FIT 1.5 Fun MT	4	1.5	manual	gasolina	5
2015 Land Rover LR2 2.0 HSE	4	2.0	automático	gasolina premium	5
2015 Mercedes-Benz Clase M ML 500 CGI Biturbo	8	4.7	automático	gasolina premium	5
2015 Jaguar F-Type 3.0 V6 S Coupé AT	6	3.0	automático	gasolina	3
2015 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2015 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2015 Mercedes-Benz Clase GLK GLK 300 CGI Paquete Sport Off Road	6	3.5	automático	gasolina premium	5
2015 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2015 Mercedes-Benz Clase C C 250 CGI Coupé	4	1.8	automático	gasolina premium	2
2015 Mazda Mazda3 Hatchback s GT TA	4	2.5	automático	gasolina	5
2015 Mercedes-Benz Clase GLA 1.6 200 CGI Sport	4	1.6	manual	gasolina premium	5
2015 Mercedes-Benz Clase M ML 350 CGI Sport AMG	6	3.5	automático	gasolina premium	5
2015 Mercedes-Benz Clase SLK SLK 200 CGI AT	4	1.8	automático	gasolina premium	2
2015 Mazda Mazda3 Sedán s GT TA	4	2.5	automático	gasolina	4
2015 Mercedes-Benz Clase C C 200 Exclusive TA	4	2.0	automático	gasolina premium	4
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2015 Mercedes-Benz Clase M ML 400 CGI Sport AMG	6	3.0	automático	diesel	5
2015 Mazda Mazda3 Hatchback i Touring TM	4	2.0	manual	gasolina	5
2015 Land Rover Discovery 3.0 HSE	6	3.0	automático	gasolina premium	5
2015 Lincoln Navigator AUTO 4X4	6	3.5	automático	gasolina	5
2015 Mercedes-Benz Clase CLA CLA 200 CGI Sport	4	1.6	automático	gasolina premium	4
2015 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2015 Honda CR-V EX-L Navi	4	2.4	automático	gasolina	5
2015 Mercedes-Benz Clase SLK SLK 200 CGI AT	4	1.8	automático	gasolina premium	2
2015 Mazda Mazda3 Sedan i Touring TA	4	2.0	automático	gasolina	4
2015 Mazda Mazda3 Sedán s GT TA	4	2.5	automático	gasolina	4
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Mazda Mazda3 Hatchback s GT TA	4	2.5	automático	gasolina	5
2015 Mercedes-Benz Clase C C 200 CGI Sport TA	4	2.0	automático	gasolina premium	4
2015 Jaguar XF 5.0 V8 R SC	8	5.0	automático	gasolina premium	4
2015 Land Rover Range Rover Evoque Pure	4	2.0	automático	gasolina	5
2015 Honda Accord EX L V6 NAVI TA	6	3.5	automático	gasolina	4
2015 Honda CR-V EX-L Navi 4WD	4	2.4	automático	gasolina	5
2015 Honda FIT 1.5 Hit CVT	4	1.5	automático	gasolina	5
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Mazda Mazda3 Sedan i Touring TA	4	2.0	automático	gasolina	4
2015 Lincoln MKC 2.3 Reserve AWD AT	4	2.3	automático	gasolina	5
2015 Jaguar XF 5.0 V8 R SC	8	5.0	automático	gasolina premium	4
2015 Mercedes-Benz Clase C C 180 CGI TA	4	1.6	automático	gasolina premium	4
2015 Honda CR-V LX	4	2.4	automático	gasolina	5
2015 Mazda CX-9 Sport 2WD	6	3.7	automático	gasolina	5
2015 Mercedes-Benz Clase M ML 350 CGI Exclusive	6	3.5	automático	gasolina premium	5
2015 Mazda Mazda6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2015 Lincoln Navigator AUTO 4X4	6	3.5	automático	gasolina	5
2015 Mazda Mazda3 Sedan i TA	4	2.0	automático	gasolina	4
2015 Mazda CX-5 i 2WD	4	2.0	automático	gasolina	5
2015 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2015 Lincoln MKZ MKZ Reserve W/TP	6	3.7	automático	gasolina	4
2015 Land Rover Range Rover Sport 5.0 Supercharged Autobiography	8	5.0	automático	gasolina premium	5
2015 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2015 Jaguar XF 5.0 V8 R SC	8	5.0	automático	gasolina premium	4
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Honda CR-V EX-L Navi	4	2.4	automático	gasolina	5
2015 Honda Civic EX-L Navi AT 4drs	4	1.8	automático	gasolina	4
2015 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
N/A
2015 Mercedes-Benz Clase M ML 500 CGI Biturbo	8	4.7	automático	gasolina premium	5
2015 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2015 Honda CR-V EX-L Navi 4WD	4	2.4	automático	gasolina	5
2015 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2015 Mazda Mazda3 Hatchback i Touring TM	4	2.0	manual	gasolina	5
2016 Honda HR-V Epic CVT	4	1.8	automático	gasolina	5
2016 Mercedes-Benz Clase C C 180 CGI TA	4	1.6	automático	gasolina premium	4
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Mercedes-Benz Clase GLA 1.6 180 CGI	4	1.6	manual	gasolina premium	5
2016 Land Rover Range Rover Evoque 2.0 Autobiography AT 4WD	4	2.0	automático	gasolina	5
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase GLE Coupe GLE 450 AMG Sport Coupe 4MATIC AT	6	3.0	automático	gasolina premium	5
2016 Honda City 1.5 LX MT	4	1.5	manual	gasolina	4
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Mazda MX-5 i Sport MT	4	2.0	manual	gasolina	2
2016 Jaguar XE 3.0 S	6	3.0	automático	gasolina	4
2016 Mercedes-Benz Clase E 2.0 250 CGI cabrio	4	2.0	automático	gasolina premium	2
2016 Mercedes-Benz Clase CLA CLA 200 CGI	4	1.6	automático	gasolina premium	4
2016 Mazda Mazda3 Sedán s TA	4	2.5	automático	gasolina	4
2016 Mazda Mazda 3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda Mazda3 s 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Jaguar XE 3.0 S	6	3.0	automático	gasolina	4
2016 Honda HR-V Epic CVT	4	1.8	automático	gasolina	5
2016 Honda Accord EXL Navi	4	2.4	automático	gasolina	4
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mazda Mazda 3 s 4 puertas TM	4	2.5	manual	gasolina	 TM
2016 Mazda Mazda 3 i Touring 5 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mercedes-Benz Clase C C 200 Exclusive TA	4	2.0	automático	gasolina premium	4
2016 Mazda CX-3 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Lincoln MKX Reserve	6	2.7	automático	gasolina	5
2016 Honda Honda Pilot 4WD Touring AT	6	3.5	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda 6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2016 Honda HR-V Unic CVT	4	1.8	automático	gasolina	5
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Honda FIT Fun MT	4	1.5	manual	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Honda Odyssey LX	6	3.5	automático	gasolina	5
2016 Honda Pilot 4WD Touring AT	6	3.5	automático	gasolina	5
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Lincoln MKX Reserve	6	2.7	automático	gasolina	5
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Honda Civic Turbo	4	1.5	automático	gasolina premium	4
2016 Mazda Mazda3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mazda CX-3 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Honda City 1.5 EX CVT	4	1.5	automático	gasolina	4
2016 Honda CR-V EXL Navi	4	2.4	automático	gasolina	5
2016 Honda City 1.5 LX MT	4	1.5	manual	gasolina	4
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda 3 s 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Honda Accord EXL NAVI CVT L4	4	2.4	automático	gasolina	4
2016 Honda FIT Fun MT	4	1.5	manual	gasolina	5
2016 Honda City 1.5 EX CVT	4	1.5	automático	gasolina	4
2016 Mazda Mazda 3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mercedes-Benz Clase S 500 CGI Coupe 4MATIC	8	4.6	automático	gasolina	2
2016 Jaguar XE 2.0 R-Sport	4	2.0	automático	gasolina	4
2016 Lincoln MKZ Reserve	6	3.7	automático	gasolina	4
2016 Lincoln MKZ Reserve	6	3.7	automático	gasolina	4
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Mercedes-Benz Clase CLA CLA 200 CGI	4	1.6	automático	gasolina premium	4
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Mazda CX-5 i 2WD	4	2.0	automático	gasolina	5
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport S/Techo Pan	4	2.0	automático	gasolina premium	4
2016 Honda City 1.5 EX CVT	4	1.5	automático	gasolina	4
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mazda Mazda 3 i 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2016 Mercedes-Benz Clase V V 220d Avantgarde	4	2.1	automático	diesel	5
2016 Honda HR-V Epic CVT	4	1.8	automático	gasolina	5
2016 Lincoln MKX Reserve	6	2.7	automático	gasolina	5
2016 Mercedes-Benz Clase GLE 3.5 GLE 350 Exclusive AT	6	3.5	automático	gasolina premium	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda3 Hatchback s Grand Touring TA	4	2.5	automático	gasolina	5
2016 Honda City LX Manual	4	1.5	manual	gasolina	4
2016 Mazda Mazda3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Honda Accord EXL V6 Navi	6	3.5	automático	gasolina	4
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Mazda Mazda3 i 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Honda Civic Turbo Plus CVT 4drs	4	1.5	automático	gasolina	4
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Honda Odyssey Touring	6	3.5	automático	gasolina	5
2016 Mazda Mazda 3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Honda Accord EXL NAVI CVT L4	4	2.4	automático	gasolina	4
2016 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2016 Mercedes-Benz Clase GLE 3.0 GLE 400 Sport 4MATIC AT	6	3.0	automático	gasolina premium	5
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Honda Pilot EX	6	3.5	automático	gasolina	5
2016 Land Rover Range Rover Sport 3.0 HSE	6	3.0	automático	gasolina premium	5
2016 Lincoln MKZ High	4	2.0	automático	gasolina premium	4
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda3 s Grand Touring 5 puertas TA	4	2.5	automático	gasolina	 TA
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Lincoln MKZ Reserve	6	3.7	automático	gasolina	4
2016 Honda Civic Turbo	4	1.5	automático	gasolina premium	4
2016 Mazda Mazda3 Sedán s Grand Touring TA	4	2.5	automático	gasolina	4
2016 Mazda Mazda3 s 5 puertas TM	4	2.5	manual	gasolina	 TM
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Mazda Mazda2 i 5 puertas T/M	4	1.5	manual	gasolina	 T/M
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mazda Mazda3 s Grand Touring 5 puertas TA	4	2.5	automático	gasolina	 TA
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mercedes-Benz Clase GLA 2.0 200 CGI Sport S/Techo Panorámico	4	2.0	manual	gasolina premium	5
2016 Honda City LX CVT	4	1.5	automático	gasolina	4
2016 Mazda Mazda 3 s Grand Touring 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Honda Odyssey EXL	6	3.5	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Honda City LX Manual	4	1.5	manual	gasolina	4
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Honda CR-V LX	4	2.4	automático	gasolina	5
2016 Mazda Mazda 3 s Grand Touring 4 puertas TA	4	2.5	automático	gasolina	 TA
N/A
2016 Mazda CX-3 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda3 Sedán s GT TA	4	2.5	automático	gasolina	4
2016 Mazda Mazda3 s Grand Touring 5 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Mercedes-Benz Sprinter 2.1 311 CDI Cargo Van SWB MT	4	2.1	manual	diesel	4
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda3 Hatchback i Touring TM	4	2.0	manual	gasolina	5
2016 Honda Civic Turbo Plus	4	1.5	automático	gasolina premium	4
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Honda HR-V Epic CVT	4	1.8	automático	gasolina	5
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Mazda Mazda 3 s 4 puertas TM	4	2.5	manual	gasolina	 TM
2016 Honda Civic Turbo Plus	4	1.5	automático	gasolina premium	4
2016 Mazda Mazda3 s 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Honda Pilot 4WD Touring AT	6	3.5	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda 3 i Touring 5 puertas TM	4	2.0	manual	gasolina	 TM
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mazda Mazda 3 s Grand Touring 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Honda Civic Turbo	4	1.5	automático	gasolina premium	4
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Honda Pilot 4WD Touring AT	6	3.5	automático	gasolina	5
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Mazda Mazda 3 i 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda Mazda 3 s Grand Touring 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mazda Mazda3 s 5 puertas TM	4	2.5	manual	gasolina	 TM
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport S/Techo Pan	4	2.0	automático	gasolina premium	4
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Land Rover Range Rover 5.0 Vogue SE	8	5.0	automático	gasolina	5
2016 Mazda Mazda6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2016 Mazda Mazda 3 s Grand Touring 4 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mazda Mazda6 i Grand Touring TA	4	2.5	automático	gasolina	4
2016 Mercedes-Benz Sprinter 2.1 315 CDI Chasis Cabina SWB MT	4	2.1	manual	diesel	2
2016 Honda Odyssey LX	6	3.5	automático	gasolina	5
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Mazda CX-3 2.0 i Grand Touring 2WD AT	4	2.0	automático	gasolina	5
2016 Mercedes-Benz AMG GT 4.0 AMG GT S DCT	8	4.0	manual	gasolina premium	2
2016 Lincoln MKX Reserve	6	2.7	automático	gasolina	5
2016 Mercedes-Benz Clase CLA 45 AMG	4	2.0	manual	gasolina premium	4
2016 Honda Odyssey Touring	6	3.5	automático	gasolina	5
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda Mazda6 i Sport TA	4	2.5	automático	gasolina	4
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Honda FIT Fun MT	4	1.5	manual	gasolina	5
2016 Mercedes-Benz Clase GLE 3.5 GLE 350 Exclusive AT	6	3.5	automático	gasolina premium	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda CX-5 i 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda 3 s 5 puertas TA	4	2.5	automático	gasolina	 TA
2016 Mercedes-Benz Clase GLA 2.0 200 CGI Sport	4	2.0	manual	gasolina premium	5
2016 Honda Civic Turbo Plus	4	1.5	automático	gasolina premium	4
2016 Lincoln MKX Reserve	6	2.7	automático	gasolina	5
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Mazda Mazda 3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase CLA CLA 200 CGI Sport	4	1.6	automático	gasolina premium	4
2016 Mercedes-Benz Clase SLK SLK 200 CGI AT	4	1.8	automático	gasolina premium	2
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Mazda Mazda 6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2016 Mercedes-Benz Clase GLA 2.0 200 CGI Sport S/Techo Panorámico	4	2.0	manual	gasolina premium	5
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Honda FIT Hit	4	1.5	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda Mazda 3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mazda Mazda 3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mercedes-Benz Clase C C 200 Exclusive TA	4	2.0	automático	gasolina premium	4
2016 Honda Pilot Touring	6	3.5	automático	gasolina	5
2016 Mazda CX-9 i Grand Touring AWD	4	2.5	automático	gasolina	5
2016 Mazda Mazda3 i Touring 5 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mazda Mazda3 i 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mercedes-Benz Clase GLE 5.5 GLE 63 AMG 4MATIC AT	8	5.5	automático	gasolina premium	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport S/Techo Pan	4	2.0	automático	gasolina premium	4
2016 Honda Accord EXL V6 Navi	6	3.5	automático	gasolina	4
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Mazda CX-5 i Grand Touring 2WD	4	2.0	automático	gasolina	5
2016 Mazda Mazda 3 i Touring 5 puertas TM	4	2.0	manual	gasolina	 TM
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Honda HR-V 1.8 Epic CVT	4	1.8	automático	gasolina	5
2016 Honda City 1.5 EX CVT	4	1.5	automático	gasolina	4
2016 Mercedes-Benz Clase CLA CLA 200 CGI	4	1.6	automático	gasolina premium	4
2016 Mercedes-Benz Clase CLA CLA 200 CGI Sport	4	1.6	automático	gasolina premium	4
2016 Mazda Mazda3 i Touring 4 puertas TM	4	2.0	manual	gasolina	 TM
2016 Mercedes-Benz Clase C C 200 Exclusive TA	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase C C 200 CGI Sport TA	4	2.0	automático	gasolina premium	4
2016 Honda CR-V EXL Navi	4	2.4	automático	gasolina	5
2016 Honda Civic EX TM	4	2.0	manual	gasolina	4
2016 Honda HR-V Unic CVT	4	1.8	automático	gasolina	5
2016 Honda Accord EXL V6 NAVI TA	6	3.5	automático	gasolina	4
2016 Mazda Mazda 6 i Sport TA	4	2.5	automático	gasolina	4
2016 Mazda Mazda 3 s 5 puertas TM	4	2.5	manual	gasolina	 TM
2016 Mazda Mazda 6 i Grand Touring Plus TA	4	2.5	automático	gasolina	4
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase CLA CLA 200 CGI	4	1.6	automático	gasolina premium	4
2016 Honda HR-V Epic CVT	4	1.8	automático	gasolina	5
2016 Mercedes-Benz Clase GLA 1.6 200 CGI Sport	4	1.6	manual	gasolina premium	5
2016 Mazda Mazda 3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mercedes-Benz Clase CLS CLS 400 CGI Biturbo	6	3.5	automático	gasolina	4
2016 Honda Civic Turbo Plus	4	1.5	automático	gasolina premium	4
2016 Honda Accord Sport	4	2.4	automático	gasolina	4
2016 Mercedes-Benz Clase CLA CLA 250 CGI Sport S/Techo Pan	4	2.0	automático	gasolina premium	4
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Honda CR-V EXL Navi 4WD	4	2.4	automático	gasolina	5
2016 Mercedes-Benz Clase C C 180 CGI TA	4	1.6	automático	gasolina premium	4
2016 Honda Civic Turbo	4	1.5	automático	gasolina premium	4
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Jaguar XE 2.0 Pure Tech	4	2.0	automático	gasolina	4
2016 Honda City 1.5 EX CVT	4	1.5	automático	gasolina	4
2016 Mercedes-Benz Clase C C 180 CGI TA	4	1.6	automático	gasolina premium	4
2016 Mercedes-Benz Clase GLE Coupe GLE 450 AMG Sport Coupe 4MATIC AT	6	3.0	automático	gasolina premium	5
2016 Honda Civic Coupe Turbo	4	1.5	automático	gasolina premium	2
2016 Mazda CX-5 s Grand Touring 2WD	4	2.5	automático	gasolina	5
2016 Lincoln MKZ Reserve	6	3.7	automático	gasolina	4
2016 Mercedes-Benz Clase SLK SLK 200 CGI AT	4	1.8	automático	gasolina premium	2
2016 Mazda Mazda3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mercedes-Benz Clase C C 250 CGI Sport	4	2.0	automático	gasolina premium	4
2016 Mercedes-Benz Clase CLS CLS 63 AMG S 4MATIC	8	5.5	automático	gasolina premium	4
2016 Honda HR-V 1.8 Epic CVT	4	1.8	automático	gasolina	5
2016 Mazda Mazda 3 i 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Mercedes-Benz Clase CLA CLA 200 CGI Sport	4	1.6	automático	gasolina premium	4
2016 Mazda Mazda 3 i Touring 4 puertas TA	4	2.0	automático	gasolina	 TA
2016 Honda CR-V EXL Navi	4	2.4	automático	gasolina	5
2016 Mazda CX-5 i Sport 2WD	4	2.0	automático	gasolina	5
2016 Lincoln MKX 2.7 Reserve AWD V6 AT	6	2.7	automático	gasolina	5
2016 Lincoln MKC Reserve AWD AT	4	2.3	automático	gasolina	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Honda CR-V i-Style	4	2.4	automático	gasolina	5
2016 Honda City EX	4	1.5	automático	gasolina	4
2016 Honda CR-V EXL Navi	4	2.4	automático	gasolina	5
